config_id,analysis_tier,dataset,seed,validation_fraction,certification_n,gamma,target_threshold,leakage_threshold,rule,deployed,selected_candidate,selected_method,selected_envelope_radius,external_contract_estimable,external_contract_satisfied,measured_external_contract_violation,procedurally_unsupported_deployment,support_mismatch_forced_abstention,confirmatory
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.05|lambda=0.7,primary,GaitPDB,6,1.0,63,1.0,0.05,0.7,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.05|lambda=0.7,primary,GaitPDB,6,1.0,63,1.0,0.05,0.7,point_selection_balanced,True,INLP::rank=2,INLP,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.05|lambda=0.7,primary,GaitPDB,6,1.0,63,1.0,0.05,0.7,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.05|lambda=0.7,primary,GaitPDB,6,1.0,63,1.0,0.05,0.7,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.05|lambda=0.7,primary,GaitPDB,6,1.0,63,1.0,0.05,0.7,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.05|lambda=0.8,primary,GaitPDB,6,1.0,63,1.0,0.05,0.8,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.05|lambda=0.8,primary,GaitPDB,6,1.0,63,1.0,0.05,0.8,point_selection_balanced,True,INLP::rank=2,INLP,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.05|lambda=0.8,primary,GaitPDB,6,1.0,63,1.0,0.05,0.8,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.05|lambda=0.8,primary,GaitPDB,6,1.0,63,1.0,0.05,0.8,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.05|lambda=0.8,primary,GaitPDB,6,1.0,63,1.0,0.05,0.8,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.1|lambda=0.6,primary,GaitPDB,6,1.0,63,1.0,0.1,0.6,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.1|lambda=0.6,primary,GaitPDB,6,1.0,63,1.0,0.1,0.6,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.1|lambda=0.6,primary,GaitPDB,6,1.0,63,1.0,0.1,0.6,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.1|lambda=0.6,primary,GaitPDB,6,1.0,63,1.0,0.1,0.6,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.1|lambda=0.6,primary,GaitPDB,6,1.0,63,1.0,0.1,0.6,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.1|lambda=0.7,primary,GaitPDB,6,1.0,63,1.0,0.1,0.7,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.1|lambda=0.7,primary,GaitPDB,6,1.0,63,1.0,0.1,0.7,point_selection_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.1|lambda=0.7,primary,GaitPDB,6,1.0,63,1.0,0.1,0.7,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.1|lambda=0.7,primary,GaitPDB,6,1.0,63,1.0,0.1,0.7,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.1|lambda=0.7,primary,GaitPDB,6,1.0,63,1.0,0.1,0.7,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.1|lambda=0.8,primary,GaitPDB,6,1.0,63,1.0,0.1,0.8,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.1|lambda=0.8,primary,GaitPDB,6,1.0,63,1.0,0.1,0.8,point_selection_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.1|lambda=0.8,primary,GaitPDB,6,1.0,63,1.0,0.1,0.8,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.1|lambda=0.8,primary,GaitPDB,6,1.0,63,1.0,0.1,0.8,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.1|lambda=0.8,primary,GaitPDB,6,1.0,63,1.0,0.1,0.8,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.2|lambda=0.6,primary,GaitPDB,6,1.0,63,1.0,0.2,0.6,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.2|lambda=0.6,primary,GaitPDB,6,1.0,63,1.0,0.2,0.6,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.2|lambda=0.6,primary,GaitPDB,6,1.0,63,1.0,0.2,0.6,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.2|lambda=0.6,primary,GaitPDB,6,1.0,63,1.0,0.2,0.6,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.2|lambda=0.6,primary,GaitPDB,6,1.0,63,1.0,0.2,0.6,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.2|lambda=0.7,primary,GaitPDB,6,1.0,63,1.0,0.2,0.7,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.2|lambda=0.7,primary,GaitPDB,6,1.0,63,1.0,0.2,0.7,point_selection_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.2|lambda=0.7,primary,GaitPDB,6,1.0,63,1.0,0.2,0.7,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.2|lambda=0.7,primary,GaitPDB,6,1.0,63,1.0,0.2,0.7,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.2|lambda=0.7,primary,GaitPDB,6,1.0,63,1.0,0.2,0.7,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.2|lambda=0.8,primary,GaitPDB,6,1.0,63,1.0,0.2,0.8,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.2|lambda=0.8,primary,GaitPDB,6,1.0,63,1.0,0.2,0.8,point_selection_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.2|lambda=0.8,primary,GaitPDB,6,1.0,63,1.0,0.2,0.8,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.2|lambda=0.8,primary,GaitPDB,6,1.0,63,1.0,0.2,0.8,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
primary|GaitPDB|seed=6|fraction=1|gamma=1|tau=0.2|lambda=0.8,primary,GaitPDB,6,1.0,63,1.0,0.2,0.8,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.05|lambda=0.6,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.05,0.6,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.05|lambda=0.6,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.05,0.6,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.05|lambda=0.6,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.05,0.6,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.05|lambda=0.6,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.05,0.6,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.05|lambda=0.6,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.05,0.6,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.05|lambda=0.7,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.05,0.7,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.05|lambda=0.7,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.05,0.7,point_selection_balanced,True,INLP::rank=2,INLP,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.05|lambda=0.7,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.05,0.7,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.05|lambda=0.7,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.05,0.7,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.05|lambda=0.7,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.05,0.7,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.05|lambda=0.8,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.05,0.8,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.05|lambda=0.8,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.05,0.8,point_selection_balanced,True,INLP::rank=2,INLP,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.05|lambda=0.8,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.05,0.8,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.05|lambda=0.8,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.05,0.8,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.05|lambda=0.8,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.05,0.8,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.1|lambda=0.6,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.1,0.6,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.1|lambda=0.6,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.1,0.6,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.1|lambda=0.6,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.1,0.6,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.1|lambda=0.6,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.1,0.6,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.1|lambda=0.6,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.1,0.6,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.1|lambda=0.7,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.1,0.7,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.1|lambda=0.7,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.1,0.7,point_selection_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.1|lambda=0.7,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.1,0.7,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.1|lambda=0.7,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.1,0.7,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.1|lambda=0.7,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.1,0.7,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.1|lambda=0.8,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.1,0.8,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.1|lambda=0.8,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.1,0.8,point_selection_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.1|lambda=0.8,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.1,0.8,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.1|lambda=0.8,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.1,0.8,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.1|lambda=0.8,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.1,0.8,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.2|lambda=0.6,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.2,0.6,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.2|lambda=0.6,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.2,0.6,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.2|lambda=0.6,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.2,0.6,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.2|lambda=0.6,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.2,0.6,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.2|lambda=0.6,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.2,0.6,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.2|lambda=0.7,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.2,0.7,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.2|lambda=0.7,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.2,0.7,point_selection_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.2|lambda=0.7,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.2,0.7,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.2|lambda=0.7,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.2,0.7,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.2|lambda=0.7,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.2,0.7,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.2|lambda=0.8,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.2,0.8,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.2|lambda=0.8,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.2,0.8,point_selection_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.2|lambda=0.8,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.2,0.8,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.2|lambda=0.8,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.2,0.8,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
shifted_sensitivity|GaitPDB|seed=6|fraction=1|gamma=1.01|tau=0.2|lambda=0.8,shifted_sensitivity,GaitPDB,6,1.0,63,1.01,0.2,0.8,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.05|lambda=0.6,learning_curve,GaitPDB,7,0.05,4,1.0,0.05,0.6,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,False,True,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.05|lambda=0.6,learning_curve,GaitPDB,7,0.05,4,1.0,0.05,0.6,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.05|lambda=0.6,learning_curve,GaitPDB,7,0.05,4,1.0,0.05,0.6,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.05|lambda=0.6,learning_curve,GaitPDB,7,0.05,4,1.0,0.05,0.6,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.05|lambda=0.6,learning_curve,GaitPDB,7,0.05,4,1.0,0.05,0.6,external_balanced_oracle,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,0.0,True,True,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.05|lambda=0.7,learning_curve,GaitPDB,7,0.05,4,1.0,0.05,0.7,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.05|lambda=0.7,learning_curve,GaitPDB,7,0.05,4,1.0,0.05,0.7,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.05|lambda=0.7,learning_curve,GaitPDB,7,0.05,4,1.0,0.05,0.7,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.05|lambda=0.7,learning_curve,GaitPDB,7,0.05,4,1.0,0.05,0.7,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.05|lambda=0.7,learning_curve,GaitPDB,7,0.05,4,1.0,0.05,0.7,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.05|lambda=0.8,learning_curve,GaitPDB,7,0.05,4,1.0,0.05,0.8,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.05|lambda=0.8,learning_curve,GaitPDB,7,0.05,4,1.0,0.05,0.8,point_selection_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.05|lambda=0.8,learning_curve,GaitPDB,7,0.05,4,1.0,0.05,0.8,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.05|lambda=0.8,learning_curve,GaitPDB,7,0.05,4,1.0,0.05,0.8,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.05|lambda=0.8,learning_curve,GaitPDB,7,0.05,4,1.0,0.05,0.8,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.1|lambda=0.6,learning_curve,GaitPDB,7,0.05,4,1.0,0.1,0.6,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,False,True,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.1|lambda=0.6,learning_curve,GaitPDB,7,0.05,4,1.0,0.1,0.6,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.1|lambda=0.6,learning_curve,GaitPDB,7,0.05,4,1.0,0.1,0.6,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.1|lambda=0.6,learning_curve,GaitPDB,7,0.05,4,1.0,0.1,0.6,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.1|lambda=0.6,learning_curve,GaitPDB,7,0.05,4,1.0,0.1,0.6,external_balanced_oracle,True,"MANCE++::epsilon=0.05,steps=3",MANCE++,0.0,True,True,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.1|lambda=0.7,learning_curve,GaitPDB,7,0.05,4,1.0,0.1,0.7,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.1|lambda=0.7,learning_curve,GaitPDB,7,0.05,4,1.0,0.1,0.7,point_selection_balanced,False,,,0.0,True,NA,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.1|lambda=0.7,learning_curve,GaitPDB,7,0.05,4,1.0,0.1,0.7,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.1|lambda=0.7,learning_curve,GaitPDB,7,0.05,4,1.0,0.1,0.7,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.1|lambda=0.7,learning_curve,GaitPDB,7,0.05,4,1.0,0.1,0.7,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.1|lambda=0.8,learning_curve,GaitPDB,7,0.05,4,1.0,0.1,0.8,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.1|lambda=0.8,learning_curve,GaitPDB,7,0.05,4,1.0,0.1,0.8,point_selection_balanced,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.1|lambda=0.8,learning_curve,GaitPDB,7,0.05,4,1.0,0.1,0.8,vera_balanced_iut,False,,,0.0,True,NA,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.1|lambda=0.8,learning_curve,GaitPDB,7,0.05,4,1.0,0.1,0.8,vera_balanced_envelope,False,,,0.0,True,NA,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.1|lambda=0.8,learning_curve,GaitPDB,7,0.05,4,1.0,0.1,0.8,external_balanced_oracle,True,LEACE::closed_form,LEACE,0.0,True,True,False,False,False,True
learning_curve|GaitPDB|seed=7|fraction=0.05|gamma=1|tau=0.2|lambda=0.6,learning_curve,GaitPDB,7,0.05,4,1.0,0.2,0.6,always_deploy_balanced,True,LEACE::closed_form,LEACE,0.0,True,False,True,False,False,True
